tweet,label
کاش تلفنش رو برمی داشت و از یه وکیل خوب مشورت می‌گرفت. آثار ضرب و شتم و تماس ها و پیغام ها همه ... دلایل خوبی بودن برای ممنوع الخروج کردن ، اثبات جرم و مجازات متجاوز... @URL,NOT
@USER راه بررسی و برخورد با مقصر باز است,NOT
@USER @USER اما در مورد تقابل ازادی و امنیت حرف انتزاعی نیست. ایران ۶ سال گذشته درگیر جنگی بود. ۳هزار فرزند این کشور در اوج غریبی شهید شدند و اغلب بدون تشریفات به خاک سپرده شدند. یک جناح تا همین اواخر انها را مزدور میخواند و بر شهید همدانی لعنت میفرستاد. اولویتهای من و شما متفاوت است,OFF
@USER @USER من ریدم تو دهنت کسکش کسلیسی نکن,OFF
به مهران مدیری گفتند برو یه برنامه دست کن به مردم امید بده. یه متلکی بهشون انداخت. هنوز می خوان مشکل سقوط روحیه ملی رو با «جنگ شادی» حل کنند! اینجوری نمیشه آقا جان. دیگه سر درد هم با آسپرین خوب نمیشه!,NOT
جای تاسف است افراد و رسانه هایی که مدعی انقلابی گری و ارزش مداری هستند برای مخالفت با اظهارات یک مسئول و یا یک نماینده مردم متوسل به ادبیات ضد ارزشی و کوچه بازاری می شوند.رسانه های ما باید با رعایت اخلاق و حرمت افراد به این موارد بپردازند و فرصت پاسخگویی به نقدها را فراهم کنند.,NOT
@USER الان 500 دارم اجاره میدم سال دیگه 700 باید به خودم ببینم، باید برم اسنپ کار کنم قسط رو در بیارم!,NOT
@USER @USER برادر جان متن توییتت رو بخون باید مینوشتی باید توی گزینش معلمهای جدید تست سلامت روان بذارن البته این جدیدا که میگیرن بخاطر کمبود معلم هر شخص بی صلاحیتی رو تایید میکنن! خودمونم معترضیم به این وضعیت,NOT
RT @USER: @USER @USER کسکش,OFF
١٤ سال پيش وقتي شيعه نشين بيروت با خاك يكسان شد.زن دايي با دوتا بچه كوچيك با دو دست لباس وزندگي ويران،زميني اومد ايران. ١٤ سال گذشته واينبار دايي با بچه هايي كه بزرگ شدن و دوتا بچه كوچيك مي آن ايران. ويراني و خرابي، جنگ و نفرت و مرگ و مرگ   به زندگي همه ساكنان خاورميانه گره خورده,NOT
@USER بعدازظهر سگی سگی سگی:(,OFF
ز دوری تو نمردم؛ چه لافِ مهر زنم؟  که خاک بر سر من باد و مهربانی من  #اللهم_عجل_لولیک_الفرج,NOT
@USER چطور؟,NOT
اول اینکه با این همه ارایش نگاه کردن تو صورتش چندش آوره:))) دوم اینکه آنهایی که مردها را هیولا می دارند صبحها که از خواب بلند می شوند اگر تو ایینه نگاه کنند می بینند چیزی از مادر فولادزره کم ندارند😀😀😀 سوم اینکه یتیم نوازی در حق این بنده حقیر   فراموش نشود:)🖑🖐 @URL,OFF
دیدار #سپاهان و #استقلال امروز در ورزشگاه نقش جهان با هشت دوربین تصویربرداری خواهد شد @URL,NOT
@USER گوه نخور. دیگه همه میدونن کیری ترین سلیقه کره ی زمین مال توعه,OFF
فقط لایی وحید به پیکه! :)))) #ایران_اسپانیا,NOT
RT @USER: جنده تر و گه تر و بي مصرف تو از ٩٨ياي دانشگامون نديدم و نخواهم ديد مادر جنده هاي كسكش پدر,OFF
@USER منظور توییت ایشون نبود_بحث کلان-تر از این حرفاست,NOT
"\""اکنون یک عضو هیأت رئیسه مجلس که نخواست نامش فاش شود(چون احتمالا نزدیک انتخاباتیم) گفته برای این دو نماینده مجلس قرار وثیقه ۱۰ میلیارد تومانی تعیین شده بود اما آن‌ها \""\""زمان لازم و توانایی تامین\""\"" این میزان وثیقه را نداشتند و قاضی حکم به انتقال آن‌ها به زندان اوین داده است.\""",NOT
RT @USER: بابا تو دیگه خیلی کسکشی کسکش نمیتونه,OFF
پس از بررسی تمام شواهد و جوانب، ما به این نتیجه رسیده-ایم که پیکر پیداشده در شهرری به احتمال بسیار قوی به رضاشاه تعلق دارد. او سرباز و خدمت-گزار ملت و میهن بود و از شما هم-میهنان تقاضا دارم تا از طریق شبکه-های اجتماعی و نیز تجمعات مسالمت-آمیز سراسری، یاد و نامش را گرامی بدارید. @URL,NOT
#نقابداران بزرگترین دشمنان افراد یک رو و صادق هستند؛   به بیان خودمونی تر؛ اونی که نمیتونه خودش باشه و شخصیت ادا اطواری داره نمی تونه کسی که شخصیت شفافی و راحتی داره رو تحمل کنه!  این یه دشمنی دیرینه ست، مراقب باشید اگه یکرو و صادقید...!,NOT
یک شاهزاده خانم زیبا @URL,NOT
یکی بگه از طرف ما گوه نخورن سرتونین  هورمون مردانست!!!🙄🙄😂😂خدایا شفای بی نوبت  هموفب های نامحترم لطفا درمورد چیزی اطلاع ندارید حس اعلامه دهر بازی در نیارید و گوه نخورید  با تشکر روابط عمومیه بست گی @URL,OFF
@USER باشه,NOT
ترکیب #سپاهان مشخص شد  پیام نیازمند، محمد ایرانپوریان، عزت الله پورقاز، خالد شفیعی، سعید آقایی، مهدی کیانی، محسن مسلمان، ولادیمیر کومان، مهرداد محمدی، سجاد شهباززاده، کی‌روش استنلی,NOT
"""بازداشت """"پوری حسینی"""" رییس سابق سازمان خصوصی سازی یعنی اینکه می-توان قبل از پایان عمر یک دولت منتظر برخورد با مدیرانِ ارشدِ متخلفِ آن دولت بود.""",NOT
@USER @USER اثبات گر فناوریه نه این که ماهارو گاو فرض کنن و جنگنده ای که روش موتور توربوجت بستن رو به جای نسل 5 قالب کنن بهمون 🤣🤣🤣 لعنتی حتی رادوم به اون کوچیکی چه راداری میخواستن چا بدن؟!,OFF
RT @USER: کیرم تو این استاد کسکش که واسه یه درس تخمی مارو از زیر پتو کشید بیرون، سگ دانشگاه نیست,OFF
@USER چقدر سخت نوشتین,NOT
کسی که فینگلیش تایپ میکنه یا کس درازه یا کیر کوچولو.,OFF
گل زیبای مهدی ترابی به السد قطر به عنوان بهترین گل هفته ششم لیگ قهرمانان آسیا انتخاب شد. #پرسپولیس,NOT
پدر من در بیمارستان بعد از یک دوره بیماری و در کما فوت شد و محل دفنش از قبل مشخص بود یک روز طول کشید تا همه کار‌هایش برای دفن انجام شود ... بعد #محمد_ثلاث  ظرف ۶ ساعت خاک شد ... @URL,NOT
@USER چرا!,NOT
احمق پاشده رفته لردگان شعار میداده نه غزه نه لبنان جانم فدای ایران!__یکم بهتر به اینا آموزش بدین انقدر تابلو نکنن خودشون رو!__یکم شعار غیر تکراری و مربوط بهشون یاد بدین :|,OFF
@USER @USER نه او صدیقی بود در حالت عادی هم در مرز گریه و بکا ست. فریاد بلد نیست. او امام جمعه موقت تهران است. این بزرگوار رییس حسابداری مرکز مصباح!,OFF
@USER مادرزاد هم کار شناسن,NOT
RT @USER: از فاميل كسكش تر و مادرقحبه تر نداريم! هرچي نسبت نزديك تر به همون اندازه حرومزاده تر,OFF
@USER @USER ریدم به قبر پدر پدرسگ اونی که به احمد فحش داده,OFF
٣٧' تعويض اجباري براي #پرسپوليس:_گادوين منشا به جاي وحيد اميري مصدوم وارد زمين شد.,NOT
@USER @USER فراموش کردن برای توجیه حجاب اجباری خودشون حس ناامنی را در جامعه پمپاژ کردن مثلا زن را به کباب و شکلات و . . .  و مرد را به آدم گرسنه و مگس تشبیه کردن !!! خب نتیجه این اراجیف میشه نگاه نامناسب و خیره,NOT
@USER @USER ممنونم همچنین خدا کسانی که دوستشون دارید رو براتون حفظ کنه,NOT
RT @USER: @USER کسکش مگه تو میفهمی فارسی که میخندی,OFF
یادمان نرود، نه عربها با فتح کشور توانستند نوروز را تعطیل کنند، نه مغولها. و نه کمونیستها در  بخارا و سمرقند. چه برسد مدعیان موطلایی که در کنار سفره هفت سین عکس میندازند.__#نوروز  زنجیر ارتباط همدلان منطقه است. ترک، لر، افغان، کرد، تاجیک، فارس، بلوچ، عرب، ترکمن... مبارک باد بهارنو @URL,NOT
شاهزاده رضا پهلوی: رضاشاه فقط متعلق به خانواده پهلوی نیست. رضاشاه متعلق به همه مردم ایران و برگ زرینی در تاریخ ما است. پیشنهاد ما این است که پیکر او آن‌گونه که شایسته‌اش است با مشایعت کارگران راه‌آهن شمال و استادان و دانشجویان دانشگاه تهران، در زادگاهش آلاشت به خاک سپرده شود.,NOT
@USER چرا قطعا اعتبارگوینده منجر به اعتبارمبنا نیز میشود و الا کم نبوده مبانی که فاقد هویت بوده اند!__چه بسا کسی به جای اقدام سازنده و ایجاد گفتگویی مفید با اکانت دوم می اید که #برچسب بزند! و اگر بااکانت اصلی می امد جرات چنین اشتباهی نداشت!__اگر مدعی انقلابی گری هستید کمی تقوا پیشه کنید,OFF
RT @USER: همونطور که منوتو معکوس صداوسیماست، رجوی هم معکوس روحانیت شیعه رو خلق کرده بود. @URL,NOT
از نوآوری های لایحه ارسالی به قوه قضاییه پیش بینی مجموعه تدابیر آموزشی-بازدارنده، قانونی و حفاظتی-حمایتی، به موازات هم است، از جمله تشکیل شورای هماهنگی تامین امنیت زنان در برابر خشونت با عضویت ۱۸دستگاه اجرایی و سه نماینده از جامعه مدنی و سه نماینده از دانشگاهها,NOT
@USER دنبالش نیستم.,NOT
@USER سال دوم دبیرستان,NOT
@USER یه مثالش میشه ارتباط برقرار کردن با جامعه ترک اروپا که مثلا تو آلمان خیلی زیاد هستن و گرفتن کمک ازشون. مثلا یه مسئول ترک تبار یا ترک به پستت میخوره و حس همزاد پنداریشو برمی‌انگیزی. دوستانی که دارم و مهاجرت کردن بصورت پناهندگی با زبان ترکی تونستن غذاهاو اتاقهای بهتری بگیرن,NOT
"""نمایشِ فیلم #خانه_پدری قرار بود سرآغاز اکران بیش از ۲۰ فیلم مساله-دار و عموما توقیف شده در کشور باشد_قطعا """"توقیف"""" بهترین کار نیست، ولی وقتی سایر چرخه-های تولید یک فیلم سینمایی در اختیار برخی """"نااهلان"""" است، طبیعتا راهی جز این نمی-ماند @URL",OFF
@USER @USER @USER خاک تو سر هر کی از یک دیکتاتور فاسد جنایتکار بچه کش عوضی حمایت می کنه.,OFF
یک جوری مینویسه مهناز افشار در فیلم دارکوب عین همیشه بود که یهو فکر کردم رویا نهنگ عنبر دوباره بازی کردم:))__ یک نقدی کنین به جون آدم بچسبه و آدم رو مجبور کنه چهارتا خط کتاب بیشتر بخونه.__هیچی دیگه فقط بایدبگم wowwwww @URL,NOT
@USER @USER ما تهرانى هاي هفت بسته متاسفانه كتاب را هم ميبنديم,NOT
اعدام واسه اینکه به گرونی اعتراض کردن. بعد شماها زمان شاه کلی کار میکردین واسه انقلاب چرا میایید میگید اونا چکار کردن؟ خودتون بدترین که!  #لغو_فوی_اعدام #اعدام_نکنید,NOT
به دقیقه 37 بازی رسیده‌ایم و حساب کار کماکان یک بر یک مساوی است  استقلالی‌ها تلاش زیادی می‌کنند تا دروازه هم نام خوزستانی را باز کنند ولی دفاع چند لایه حریف، کار را سخت کرده است #استقلال @URL,NOT
@USER @USER @USER منم بلاک کرده,NOT
RT @USER: امروز یه کاری که خیلی امیدوار و مایل بودم که بگیرم بعد از یه ماه علاف کردن ایمیل زد که شرمنده. خیلی ناراحت شدما، خیلی. بعد هم…,NOT
واکنش علیرضا اکبرپور پیشکسوت #استقلال به تیتر روزنامه ایران ورزشی @URL,NOT
@USER حالا که گندش در اومد که پروژه ایشون نیست و دست دولته و ایشون فقط مهره سوخته بوده برای اختلاس و پولشویی جرات داشته باش معذرت بخواه ! مثل بقیه که یهو در رفتن و سکوت اختیار کردن نباشین !,OFF
@USER نکنه اخیرا زیر سرت بلند شده باشه؟ ما رو هم که تحویل نمیگیری...,NOT
شفر :                                                                 امیدوارم هواداران زیادی در ورزشگاه حاضر شوند زیرا آنها یازدوازدهم ما هستند و به کمک آنها نیاز داریم. لطفا ترقه به ورزشگاه نیاورید و می دانم که هواداران ما بهترین هستند و می توانند الگوی دیگران باشند #استقلال @URL,NOT
RT @USER: کسکش با این تک به تکی ک بگا دادی من میکشم پایین تو بخورش @URL,OFF
@USER از واقعیت های جهان نترسید. آنوقت خدای ناکرده مانند صدها تن میشوید که زندگی به خطرانداختند و از دریاها گذشته به خیال مدینه طیبه، و همه جای اروپا سرگردانند تازه همه راه میجویند برای رسیدن به این جزیره.,NOT
هفته هفدهم لیگ برتر  #پرسپولیس ۱ تراکتور سازی ۰  علی علیپور در دقیقه ۴۵ گل اول #پرسپولیس را به ثمر رساند.   پایان نیمه اول,NOT
@USER خنگ فک کرده سوییسه انگار نمیدونه ترکیه یه گوه دونیه مثل ایران,OFF
دل را به کف هر که نهم باز پس آرد کس تاب نگهداری دیوانه ندارد,NOT
@USER من در صفحه--ام میتونم اونچه را بگم که در تلویزیون حق گفتنش را دارم. من سوالم را بار دیگر هم تکرار کردم. روزنامه-نگار حق داره سوال بکنه-,NOT
@USER جالبیش اینکه اینها جایی تحقیر نشدن همیشه تحقیر کردن قضاوت کردن... اینها بچه های لوسی هستن که همه چیز رو برای خودشون می خوان و بقیه لایق مرگ هستن!,NOT
RT @USER: یه حس ته خطی دارم انگار تو جای جای زندگیم ریدم و جایی نمونده دیگه واسه ریدن,OFF
@USER کاش:(,NOT
@USER لطفا همون دلقک بمونم. مرسی.,OFF
@USER دارم به صورت خزنده و نفوذی زیان فارسی را «شیخ-زدایی» میکنم. مقدمه براندازی حکومت شیخ‌ها. #تاکتیکهای_انگلیسی را بلدم.,OFF
باشگاه #استقلال موافق استفاده از VAR در رقابت-های لیگ برتر است.____#فتحی در همین رابطه گفت: گفته می-شود که قرار است از کمک-داور ویدیویی استفاده شود و بنده معتقدم هر فن-آوری-ای که به پایین آمدن ضریب اشتباهات داوری کمک کند خوب است. @URL,NOT
@USER خوبه موقع زلزله همین اربعینیها به داد مردم رسیدن__و بی خاصیتهایی مثل اینها نشستن و داستان سازی کردن__الان دولت این وسط خوب شونه اش خالی میشه!,OFF
من که نتونستم و نمیخوام ویدیوی آزار توله خرس را ببینم ولی واقعا این مردم تو کله‌هاشون چی هست و فکر میکنن کی هستن و چه جایگاهی در این دنیا دارن که حق دارن با یه موجود زنده دیگه اینطوری رفتار کنن و شکنجش بدن؟ اشرف مخلوقاتن؟,NOT
@USER تو تا حالا تونستی بدون توجه به بازخورد منفی کارات، بهترین خلاصه‌های تحقیقی رو ارائه بدی. زبون خودت رو داری و امضات پای نوشته‌هات هست. بی‌خیال باش و همین فرمون برو جلو. یه همکار داشتیم که همیشه می‌گفت: اگه دنبال راضی کردن بقیه باشی، همون قار قار کردن خودت هم یادت می‌ره.  موفق باشی,NOT
کسکش اعدام کنی فردای براندازی از کوون دارت میزنن جاکش  #اعدام_نکنید,OFF
@USER اوا خب بچه خودمه:)),NOT
«روحانی و اپوزیسیون خارج از کشور» گفتگو با رضا #پهلوی درباره انتخابات  @URL  #iranelection #humanrights #light4iran #iran,NOT
پرواز کالدرون به زمین نشست    سرمربی آرژانتینی که قرار است هدایت سرخپوشان را از این فصل بر عهده بگیرد، لحظاتی قبل از طریق مرز هوایی فرودگاه امام خمینی (ره) وارد تهران شد.  به گزارش روابط عمومی باشگاه پرسپولیس، گابریل… @URL,NOT
ربات-ها چطورین؟؛),NOT
بحران امروز بین #ایران و #آمریکا حاصل سالها سرمایه گذاری و برنامه ریزی دو طرف برای نهادینه کردن ایده «#امنیت از طریق نظامی گری» ست. امیدوارم زنده باشم مرگ این ایده رو ببینم.,NOT
@USER چشمت بی بلا!,NOT
از وقتی جیم نمیرم اینقد عضله-های پشتم ضعیف شده که اگه بخوام هم نمیتونم قوز نکنم :(,NOT
@USER @USER بله_خدمت میرسم,NOT
نشست خبری برانکو پس از تساوی مقابل صنعت نفت:     یک بازی سخت و نامعلوم داشتیم و می‌دانستیم حریف چقدر به امتیاز بازی نیاز دارد    به بازیکنانم بابت زحمت شان تبریک می گویم. آنها می‌توانند نتیجه را برگردانند.    مهم این بود که نباختیم و بدون شکست تا اینجای لیگ هستیم.,NOT
تصور نمیکردم در نزدیک ساری، لارما، زعفران بکارند. وندادی هم لابد تعجب کرده که حباب اباژور را گردانده که نور بدهد به زغفران و-رنگ جادوییش. @URL,NOT
رهبر معنوی این براندازی هم آقای مصباح بود که از اول سلطنت‌طلب و ضد امام و ضدانقلاب بود و ۲۰ سال برای این براندازی کار فکری و لجستیک کرده بود.,NOT
@USER تو این مملکت کلا آفتابه دزد ها باید مراقب باشن نه شتر دزد,NOT
@USER @USER ولی جدا کیر خر دیگه بکش بیرون,OFF
هواداران محترم #استقلال، برای خرید بلیت مصاف استقلال و ماشین‌سازی تبریز، از لینک زیر استفاده کنید:  @URL  این دیدار روز چهارشنبه ساعت 20:15 در ورزشگاه آزادی برگزار می‌شود @URL,NOT
توییت زدیم که یه راننده خلافکار مامور پلیس بیچاره رو کتک زده میگه حقش بوده پلیس عقده-ای عوضی، __دیروز توییت زدیم ساعت سرهنگ ۱۰ هزار پونده میگه به سرهنگ زحمتکش مملکت چه کار داری عقده-ای عوضی؟____قشنگ دیوونه خونه-اس:))))),OFF
RT @USER: در توییت‌ کردن، فقط ۱ هشتگ بزنید !👀 هشتگ خالی هم نزنید !🤦‍♂️ در توییت‌ کردن، فقط ۱ هشتگ بزنید !👀 هشتگ خالی هم نزنید !…,NOT
RT @USER: کس کفتار چجوری میتونه برای کسی شانس بیاره وقتی نتونست جون خودشو هم نجات بده و بخاطر همون کس شکار شد,OFF
@USER @USER بابا بياد بگه من با بچم فرار كردم؟! خب ميترسه ... من هم بودم نميگفتم قرار بوده تا پنجشنبه هم نگن ... من باز فرقش رو متوجه نميشم !,NOT
@USER ان‌شالله سروقت اونها هم میرن,NOT
@USER کارهای دوبله شبکه نشنال جئوگرافیک توسط یه شرکت انگلیسی انجام میشه، ایشونم جواد خیابانی نیست، صداش شبیهه,NOT
"""هشتگ #پناهیان_صدای_ماست ،این معنی را نمی-دهد که ما شاگردان او هستیم و یا رابطه """"مرید"""" و """"مراد"""" بازی با او داریم__بلکه مفهومش آن است که ما حق داریم نامِ نمایندگان مجلسی که با یک رای-شان، سرنوشت فرزندان ما را هم می-سازند بدانیم؛ تا تفاوت """"کاسب"""" با """"وکیل المله"""" مشخص شود""",NOT
@USER @USER چی کسشر میگی احمق بیشعور مگه میشه به آدما رو به زور ازدواج داد جوجه ان انسانا مگه که تو یه زمان خاص باید جفت گیری کنن!!,OFF
تو یکی از فیلمهای قدیمی، بهروز با دوست دخترش تو یه بار نشستن._دختر: مگه نگفتی برام خونه میخری؟_ بهروز: میخرم_ مگه نگفتی برام ماشین میخری؟_ میخرم_مگه نگفتی برام یه پیک مشروب میخری؟_نه! من کی گفتم؟__یاد اونایی میوفتم که میگن مسأله حجاب سطح پایینی از مطالبات زنانه و نباید مطرح شه؛),NOT
@USER علیرضا جان خیلی متاسفم. من دو تا دوربین دارم می خوای یکیش رو برات بفرستم؟ خونه ت رو عوض کن.,NOT
دمای هوای تاشکند فردا دوشنبه در بالاترین حد به 30 درجه سانتیگراد می‌رسد، در حالی که هوای تهران 2 تا 3 درجه کمتر از این پیش بینی می‌شود.  با این وجود دمای هوا در زمان برگزاری مسابقه تقریبا یکسان و روی 27 درجه سانتیگراد پیش بینی شد. @URL,NOT
دینی که از زندگی هیچی نمیدونه و کلی اطلاعات در مورد مرگ و چند و چون اونو و اتفاقات بعد از اون داره،بایدم فریاد مرگ در تجمعاتش سر داده بشه و باعث توسعه ی اون بشه..ظاهر و باطن اسلام یکیه!,NOT
حالم داغون‌تر از این حرفاست که بخوام و بتونم صرف یک عرف تسلیت بگم و همدردی کنم. این دیگه چه بلایی بود که بر سرمون نازل شد. همه این خبرا و عکسا آور شد سرم,NOT
@USER @USER @USER خب پس مادرِ گوینده‌ی کونی به همجنسگرایان هم کصده ست، اگه اونا راضی شدن خبرم کن تا  درباره کونی تصمیم بگیریم.,OFF
@USER لیت شعری، ا للشقآء ولدتنی امی؟ ام للعنآء ربتنی؟ فلیتها لم تلدنی و لم تربنی، و لیتنی علمت ا من اهل السعادة جعلتنی، و بقربک و جوارک خصصتنی؟ این ته حرفه برای من!,NOT
RT @USER: زنان در معرض خشونت می-توانند با تماس با شماره تلفن ۱۲۳ به خانه-های امن در نظر گرفته شده هدایت شوند.,NOT
@USER در ضمن این جوری نیست که من «ایران نرفتم» من نمی تونم برم ایران! تو هم بالاخره حکم اولیه ت به اندازه ایران نبودن ما بود! حالا چند سال موندی اون تو و چه جوری اومدی بیرون رو دیگه من نمی دونم. البته خداوند هیچکس رو درگیر زندان های جمهوری اسلامی نکنه.,NOT
دلم عمیقا میخواد پاشه بره ایتالیا و کمی روی اون دو پله بیشنه و فکر کنه که چرا کسکش خان(اسمتم نمیارم کره خر) میخواست همونجور که داشت از دو فرد قبلی واس داستانا استفاده میکرد از این آخریه هم استفاده کنه،کیرم تو اول آخرتت که ازم میشم من,OFF
@USER ساعت بازم، زیاد دارم؛),NOT
@USER اینا جنده‌های سیار هستن عزیزم =)))))))))))))))))) همون جنده هرجایی سر‌ باز میشه,OFF
اقا ما یه گوهی خوردیم به این هکره گفتیم کیرمم نمیخوری دهنمونو گاییده بیناموس ۴۰۰۰$ تا امروز ازم زده دستمم به کیر خر بند =))))),OFF
برنامه بازی-های #استقلال در #لیگ_نوزدهم به شرح زیر است: @URL,NOT
@USER بذار لقب اجدادشون رو به من بدن  توی این ۲.۵ سال که توییترم بدترینها رو شنیدم  این جوجه و فیکاش که عددی نیستن!  دیشبم یه نوازشی بهش دادم  گفتم بهش علی سیستانی رو نشناختی یقتو بگیرم ول نمیکنم,OFF
وام به پیام رسانها،ارائه پهنای باند رایگان،نیم بها شدن مصرف آنها برای کاربران،ارائه فضای مراکز داده رایگان به آنها که در مصوبه شورای عالی فضای مجازی در حمایت از پیام رسانها آمده و در بیانیه-ای مدیران پیام رسانها آنرا تایید کرده-اند،یکجا در ۲۰:۳۰ تکذیب شد.__#معاونت_سیاسی_صداوسیما,NOT
چه بازی خوبی، و چه نتیجه بدی. __تیم ما با شرافت جنگید و با نجابت باخت. فشار روانی هواداران تراکتور، هم سنگین بود__واکنش تند بیناوند گلر شجاع قرمز، خوب نبود، اما میزبانان بهتر بود حق میهمانداری را به جا میاوردند__ما به #پرسپوليس مفتخریم، هواداران #تراکتور هم حق دارند البته.,NOT
پيام صادقيان در اولين تجربه خود در سوپر ليگ تركيه،در حالي كه دقيقه ٨٤ واردزمين شد با عملكردي عالي،پايه گذار گل تساوي تيمش برابر فنرباغچه شد. @URL,NOT
@USER @USER فرضیه تون رو با دقت بنویسید__بصورت مطلق نوشتم تاثیر گذاری __ننوشتم تا آنجا که منجر به تعویض گردد__که اگر همین یک فاکتور ضعف استراتژی نظامی در برابر ایران منجر به تعویض بشود (بر فرص بعید) بسیار اهمیت دارد,NOT
زمان دیدار پاختاکور و پرسپولیس تغییر کرد__زمان دیدار پاختاکور و پرسیولیس از گروه D رقابتهای لیگ قهرمانان آسیا 2019 تغییر کرد. برهمین اساس بازی این دو تیم روز دوشنبه 16 اردیبهشت در تاشکند ساعت 18 به وقت محلی برگزار می شود.,NOT
۷۳ سال بعد از پیوستنمان، حالا رفته ای به بهشت زهرا تنها، و فرزند اولت یک کارت، یک نشان.   ممنونم از  جوانان روزنامه نگار امروز، و همه محبانی که نیابتا، به جنگ نرفتند و به مشایعت شما امدند. @URL,NOT
@USER @USER واقعا زمانه عجیبی شده. یارو نوشته چراایران نیستی من نوشتم به همون دلیل که تو در ایران با اکانت ناشناس میای. از این حواب من تو چه نتیجه ای می گیری؟ واقعا عجیبه واکنش ها.,NOT
@USER @USER آدرس بدم چند تُن برام هدیه بفرستی؟! 😂,NOT
@USER @USER این چیزا زندان نداره در فرنگ. جریمه نقدی داره.,NOT
سيامك نعمتى @USER هافبك خوش استيل پرسپوليس به ندرت فرصت حضور در تركيب اصلى را يافته، اما هربار كه به زمين رفت توانست قدرت تأثير گذارى خود را به رخ برانكو بكشد.وى امروز موفق شد اولين گل خود را براى پرسپوليس به ثمر برساند. @URL,NOT
@USER حتماً توییترت آپدیت نیست؛),NOT
رفع القلم اینجا جاری نیست و مفاد توییت پیوست کذب محض است!__@USER _@USER _@USER جهت اطلاع دوستان @URL,NOT
@USER سخت نمی‌گیرم اما در فارسی متداول نیست بنویسند مادر اسبی یا مادر خری یا مادر سگی فلان کار را کرد. مادر سگی معنی سگی که مادر است را منتقل نمی‌کند. بنظرم میاد شما زیادی ساده گرفتی.,NOT
۴۷' کارت زرد برای محسن مسلمان. #پرسپولیس,NOT
@USER منظورم از اول هم همین بود.,NOT
یعنی از آتوسا حجازی  و خاندان حجازی کسکش تر نداریم. هر چی پدرشون کاشت، ایناها بگا دادن. #ناصر_حجازی #آتیلا_حجازی #آتوسا_حجازی,OFF
او در زندگی شخصیش لغزشهای زیادی داشته که یا به آنها خودش در داستانهایش اشاره کرده یا سکوت کرده و امیدوار بوده که هرگز بر کسی آشکار نشوند. اما آیا اینها به این معنی است که او فمینیست نبوده؟ به قدر کافی فمینیست نبوده؟ قلابی بوده؟ خیر. کتاب جدیدی در این زمینه به مناسبت ۷۰ سالگی ۲,NOT
@USER همشون همین کارو میکنن بخصوص گیزمیز,NOT
@USER ارادت علی اقا شما که شبیه شهدایید...,NOT
@USER @USER @USER خب من جوابم رو گرفتم،  واقعا احمقی ادا درنمیاری :)) ولی احمق هم هستی، لااقل وطن‌فروش نباش .. در ضمن کس ننە آخوندا و احمقای وطن فروش ... از نظر من این مکالمە تموم شدە و بیشتر از این ارزش نداری برات وقت بزارم.,OFF
@URL کفش پاشنه بلند از کجا میاد؟ تا قرن ۱۷ میلادی کفش پاشنه بلند برای مردان بود. سربازان اسب‌سوار  در ایران در قرن دهم کفش پاشنه‌دار میپوشیدند.,NOT
ترکیب ایران برای بازی سرنوشت ساز و بزرگ امروز مقابل ژاپن به این شرح خواهد بود :   علیرضا بیرانوند، مرتضی پورعلی گنجی، حسین کنعانی زادگان، رامین رضاییان، میلاد محمدی، امید ابراهیمی، احسان حاج صفی،  اشکان دژاگه، علیرضا جهانبخش، وحید امیری، سردار آزمون,NOT
RT @USER: دوستانی که کار تحلیل شبکه‌های اجتماعی انجام می‌دهند لطفا یک بررسی بکنند در مورد اکانت‌هایی که دهه‌ی اول محرم، مادر و عم…,NOT
@USER آقای فرید عزیز . اگر اجازه بدهید حالا مشکل مرا کنار بگذاریم و حل آنرا به اهلش. من اگر قرار بود نام بیاورم بلد بودم، چون برای خانم عظیمی احترام قایلم، لازم ندیدم. دوم اینکه با همین توجیه که شما فرمودید - نظم جهانی- هم با همصدایی با ترامپ، در حل مشکل ایران، مخالفم. اجازه دارم؟,NOT
/اعلام شد از طریق حقوقی شکایتی رسمی علیه ایشان به مراجع قضایی تسلیم شده که نتیجه-ی آن به استحضار مردم آگاه و زنان فرهیخته کشورمان خواهد رسید,NOT
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER ممنونم علی جان منو شرمندن نکن,NOT
@USER عزت نفس، و مناعت طبع اون پاکبان خسته رو بنازم،که وقتی سحر جنده ولایی فکر می کنه الان پاکبان ،مثل خیلی از جوانهای حشری برای نزدیک شدن بهش سر و دست می شکنن،با اون صدای خسته، از خودش دورش می کنه و میگه برو.کاش همه مردم با امثال این هنربندها همین رفتار رو داشته باشن.,OFF
@USER مثل دنیاست!,NOT
فرش دستبافت ایرانی میدونین در چه کنجهای نمور و کثیف و با چه روابط کثیف کارگر و کارفرمایی بافته میشه؟؟ زنان و دخترانی که ساعتها مورد بهره کشی قرار میگیرن تا این بافته های ارزشمند رو صاحبکاران کثیفشون در برابر دستمزدی ناچیز از اونها بگیرن و در مقابل مبالغ هنگفت بفروشن.,OFF
