tweet,label
@USER @USER @USER کس شعر به تمام معنا بود زنگ زدن . یعنی حشر با شماها چه‌کار میکنه کشتزارای دیوث,TIN
پامپئو:تحریمهای ایران در نیمه شب 20 دسامبر برمیگردند!  (فلاکت بیچارگی، دروغها و دریوزگیهای پامپئو در مقابل ایران، تو یکی دو سال اخیر اونقدر زیاد شده که راحت میشه ازش یک فیلم سینمایی ساخت.این سگ ولگرد دیروز بحرین بود؛باز امروز رفته عمان! هفته بعد احتمالا باز میره جمهوری دومینیکن!) @URL,TIN
چقدر خوب شد این بشر رفت اروپا بالاخره و عقده-های فروخفته-اش رو یه کم ارضا کنه و هم چون رفته رادیو فردا دیگه قیافه-ی نحسش رو دیگه هر روز به هر بهانه توی تلویزیون نمی-بینیم.,TIN
@USER پت و مت نگو ، گاو و الاغ هم جلوي اينا انيستن هستن,TIN
RT @USER: @USER :))) کسکش,TIN
شام بادمجون کیری درست میکنید نصف بهشت م زیر پای شماست؟ خب من ریدم تو اون بهشت,TIN
@USER @USER گه نخور. مگه شرایط همه مثل هم هست ؟ صدها نفر اینجا اکانت هاشون بسته شده. اینم مدرک مرتیکه همه چیزدان الاغ. @URL,TIN
با پرهیز از اضافه کردن میوه و مواد غذایی سالم به کیک و شیرینی، از گه زدن به شیرینی‌جات جلوگیری کنید,UNT
ای بابا کیر تو همه‌ی قواعد و ملاحظات اجتماعی، حرفمو اینجا نزنم پس کجا بزنم....من هیچوقت از خودم بدم نیومده، امشب ولی از خودم متنفرم...مگه میشه یک انسان اینقدر سقوط کنه؟ اینقدر رذل بشه؟ اینقدر حیوان...کاش یکی بیاد تف کنه تو صورتم...کاش یکی بیاد تف بندازه به وجودم,TIN
@USER @USER @USER خفه مادر سگ . ناموس تو میدم دست سگا بگان. آدرس و تلفن درست بده توله سگ ولد زنا,TIN
"RT @USER: پست آخر ""برانکو"" رو دیدم به قبر عربِ کوسکش ریدم  رئیس💔❤💔❤💔❤ @URL",TIN
کسکش بات و کیر,UNT
RT @USER: @USER کسکش چند وقته مگه توییتامو ندیدی؟ :/,TIN
RT @USER: بند بیا بارون کسکش,TIN
@USER کیری ترین ادم ایران همین گه هست,TIN
@USER @USER آخه کی این خزعبلات رو دیگه میخونه؟آخرین‌باری که روزنامه خریدید کی بوده؟ حتی آخرین‌باری که‌دم‌دکه تیترها رو دید‌ زدید کی بوده ؟ کی اصلا ‌ اینها‌‌رو‌میشناسه،اصولا اینها گوز کدوم کون هستند؟,TIN
@USER @USER پفیوزا من یه دونه از آمازون خریدم بعد به هفته دیگه کار نکرد,TIN
RT @USER: @USER @USER بلاخره یسریا هم باید کسکش پرور باشن,TIN
آرش جان، درستش اینه؛ عاقبت ساکت دزد، فرش دزد می شود @URL,TIN
@USER @USER کلا قضیه اینه که الاغ هم فارس هم ترک هم کرد هم مازنی و لر و فلان داره.  یه عده گاو و گوساله نباید باعث دعواهای قومیتی بشن,TIN
@USER @USER در قاب سمت راست هر موجود زنده اى قرار دهيد باز قبيح است و ستايش بت درون معنا ميدهد. روز و شب قرآن ميخوانند و دريغ از تاملى.   در هيچ دوره اى از ١٤٠٠ سال ابتذال تحجر و  رياكارى چنين آشكار نبود كه امروز. با يك كليك.,TIN
پنجشنبه عصر جلو چشممه دارم کتابای کنکور کیری رو میفروشم تو چارباغ بغلش میرم خدمت جناب کیانی  کلی کتاب حسابی میخرم بدهیامم میدم اگه خدا بخاد یه سفرم جور میکنم میرم و خستگی یکسال کون پارگی کنکور رو در میکنم,TIN
به فرض محال اگه روزی ازدواج کنم و یک هزارم درصد احتمال بدم یک هزارم این کسکشی هایی که به لطف آخوند و خایه مالهاش به سرم اومده قراره به سر بچه هم بیاد به کس زن هفت جدم خندیده باشم بخوام بچه دار بشم.که البته این مورد رو هم طبق معمول باید رید به قبر پدر هرچی پنجاه و هفتیه @URL,TIN
RT @USER: @USER @USER کسکش خایه لیس هم فقط توووو,TIN
پرهام فرهنگ وصال هی دست می‌کنه تو گه می‌ماله به سر و صورتش. الان به اون درجه از لجن بودن رسیده که از مرحله مدعو عبور کنه و در بی‌بی‌سی‌فارسی‌ استخدام شه و موندگار شه دیگه.,TIN
@USER @USER حالا خودت رو اذیت نکن برای منافع ملکه، سکته مغزی می‌کنی میوفتی گوشه خونه، اونجا هم که مثل مملکت ملکه دکتر و بیمارستان مجانی نیست، بیچاره میشی، به خودت رحم کن؛),TIN
@USER نقش های فرعی درجه سه بازی میکنه تو فیلم ها ، بیشتر جنده اغواگر ، کس فاب محله ... اولین نقشش هم تو فیلم انعکاس بود میخواست به کامبیز دیرباز به زور بده تو حموم ، اون نکردش,TIN
بیا دیگه چی می‌خواین؟ بوی عن هم اضافه کردن به هوا دیگه چی باید بشه که بمیریم لعنتیا #آلودگی_هوا,UNT
اون شکلات مترو نبود که سه ماه تو کیفم مونده بود و دیروز خوردمش، گی سگ بود! از دیشب تا حالا معده‌ام عین کلینیک سینا اطهر داره می‌سوزه.,TIN
RT @USER: خوردیم چو گنجشک به دیوار بلورین_پنداشته بودیم که این پنجره باز است! کسکش,TIN
اینم از طرف نگ: پتی یه توییتت بزن کیر تو اول و اخر تراکتور که فقط کثافت کاری و وقت کشی بلدن کس کشای زنا زاده,TIN
RT @USER: باز کن کس مادرت تنگ کن کون پدرت دوزنده دهن گشادت قیف برای ریدن تو دهنت گیره برای ترکوندن تخمات,TIN
@USER اقای عزیزی عزیز. تویت من در حقیقت پیامش این بود که سی چهل نفرند به انها انگ مامور و مزدور نزنید. همه جامعه مثل من و شما فکر نمیکنند. اینها هم میتوانند بر اساس اعتقاد امده باشند. __عرض دوم. وقتی ادمی به مخالف خود انگی میزند و پیشاپیش محکومش میدارد، در صف ازادیخواهان نیست. ارادت,TIN
@USER ديگه نوش دارو بعد از مرگ سهراب ! ايشون طرفدار نظام جمهورى اسلامى بوده و به خاطرش انسان ها رو كشته ! ايشون حتى به بچه هاش هم رحم نكرده به خاطر حفظ نظام هر كارى ميكرده ! من فرقى بين اون و بقيه نميبينم ! همشون دزد و قاتل و زورگو و كثيفن,TIN
مرتیکه متجاوز سگ حشری چطوری کلمه‌ی دخول رو به زبون آوردی و دولت نخوابید؟,TIN
@USER @USER @USER بهتر نیست انقد با کثافت کاری این حرومزاده شوخی نکنیم؟ به جای حساس تر کردن خونواده ها و جامعه، قشنگ قبح شو از بین میبریم با جوک ساختن در باره ش,TIN
"""من چقدر از توی لجن بدم میاد. متنفرم ازتون."" کشیده‌ی دکتر سکویی به سید‌شهاب حسینی به‌دلیل اسراف در مصرف علوفه «هم از توبره هم از آخور». @URL",TIN
@USER بعیده والا این جرات ها و عرضه-ها از دولت کانادا! ولی امیدوارم اینطور بوده باشه و حداقل وثیقه رو اونا گذاشته باشن.,TIN
از مخاطبان بویژه دوستان اعتدال و اصلاحات بخاطر توییت دیروز درباره #فوتبال_برجامی صمیمانه عذرمیخواهم. هدفم آزردن احساس پاک طبقه متوسط از طریق شوخی با برجام نبود. برجام برای همه ما گاو سامری مقدسی است که آینده فقط از طریق پرستش روزانه آن بدست می‌آید وکسی حق نقد وشوخی با آن را ندارد,TIN
@USER @USER تو آلبانی نشستی داری فحش میدی. رجوی گوه خورد. رجوی گوه خورد,TIN
تاحالا دیدی یه دختر داره از خیابون رد میشه تو واسش ترمز میزنی تا رد بشه بعدش بیاد شمارشو بزاره زیر برف پاک کن ماشینت ؟ پس برادرم استثنا قائل نشو موقع رانندگی به همه راه بده کس لیس سگ,TIN
کیر افغانیا به کس مادرتون که انقدر خایه‌مالیشونو می‌کنید.,TIN
رژیم اسلامی ایران چندش آور ترین رژیم دنیا.  حتی از کره شمالی نیز کثیف تر ،زیرا زیر سایه دین و خدا دست به کشتار و له کردن مردم بی دفاع خود میزند.  #اسرائیلی_ایرانی_زیر_برج_ازادی @URL,TIN
RT @USER: این توییت فحش-دارها رو مدیر اکانتم می-نویسه. کسکش کونی خیلی بی ادبه^_^,TIN
@USER @USER حالا کس نوشتی، چرا دیگه حشری میشی؟,TIN
نسلتو گاییدم نسرین ستوده، خارکسه مردم دارن با گرونی وبیماری وبیکاری جون میدن آخه کسکش تو این وسط چی میخوای،باید سنگسار بشی جنده پدرسگ #FREENASRIN #FREENASRIN,TIN
بدترین قسمت قهرمانی بالا بردن جام توسط شجاعی کثافت هستش متنفرم ازت متنفرم #تراکتور,TIN
خلاصه كه جنده ي منفي نباشيم، حداقل ميخوايم جنده بشيم جنده ي مثبت باشيم كه شرافت داشته باشيم حداقل,TIN
این چه کسشریه که تا یکی نظر منفی راجعبه کارتون میده میگین تو هیچی نمیفهمی و نمیدونی و اینا؟ گه میخوری نظر میخوای پس پدرسگ.,TIN
RT @USER: ميخوام تغيير رشته بدم به: چگونه هركس كه ميپسنديم كسكش باشد.,TIN
یعنی آدم بره تو دشت و صحرا، با دستای خودش کون یک الاغو باز کنه، محتویاتش از باز شدن دهن امثال این‌ها بهتره. جنایت می‌کنند و گه می‌خورن میگن: بیا التماس کن. ۱۵۰۰نفرو تو خیابون کشتید و هواپیما رو تو هوا ترکوندید، عذرخواهی کردید تا آدابو بجا بیارید پفیوز؟ #اعدام_نکنید @URL,TIN
به بهانه اینکه دیدم این تیکه فیلم خیلی تو توییتر سروصدا کرده و کسخلا دارن بهش استناد میکنن  ۸۵ درصد مجلات علمی خارجی اندازه گوز ارزش علمی ندارن و مقاله چاپ کردن توشون از کسشریجات توییت کردنم راحت تره  اینکه دیگه حتی مقاله ام نیس، letter عه  ⁦🤦🏻‍♂️⁩ @URL,TIN
من کیر همین لوکاس وازکزو هم نمیدم دست اون اشرف حکیمی تخمسگ گنده گوز,TIN
@USER مردمی که موش و گاو و فیل و میمون و آلت انسان و هزار جانور دیگه رو برای پرستش انتخاب میکنن حقا که چه خوب میتونن بهترین سیاستمدار ها رو برای آینده و سرنوشت جمعی خودشون و کشورشون انتخاب کنن,TIN
مطمئناً مسئولان #دانشگاه_آزاد باید پاسخگوی این واقعه تلخ باشند. شایسته نیست با جان دانشجویان عزیز که سرمایه-های ارزشمند کشورمان هستند از روی سهل-انگاری و بی-تدبیری بازی شود.,TIN
واقعا با دخترا کار کردن کسشره، کسکش مگ من دوسپسرتم عصابت کیریه یا هرچی فک میکنی باید سر من خالی کنی. خیلی کیریه این موضوع,TIN
RT @USER: @USER چه فایده وقتی تیمت علیپور و اون کسکش برزیلی رو داره,TIN
@USER فاک فاک فاک.,UNT
وقتی عمل وحشیانه و غیراخلاقی یک فرد رو  با همون اعمال زشت تلافی کنیم بیشتر به ترویج خشونت کمک میکنیم. میشه پیشگیری کرد و هر آدم مریضی را استخدام نکرد. پخش صورت کودکان مورد ظلم میتونه آینده اونهارو تحت تاثیر قرار بده. لطفا غرور و شخصیتشون را در حین حمایت حفظ کنیم. #کودک_گل‌فروش,UNT
@USER یادم رفت بگم شایدم داره جق میزنه  میگن جق ناشتا فایدش از خوردن یدونه سیب در روز هم بیشتره,UNT
@USER @USER @USER @USER بچه زرنگ بپا نری تو کف خیابون ببرنت زیر پل کونت بذارن  آخه بچه کونی تو تا سر کوچتون نمیتونی بری؛ تو رو چه به کف خیابان  اون گُندتون که رائفی پور گوزو بود تخم نداشت خدمت سربازی بره؛ تو که نهایتا خایه مالش باشی,TIN
@USER تو دوباره زر زر کردی .المهناز,TIN
خبری هم که الان اومد مثل اینکه قرار شد قرضی خشک خشک باشه. میلان نمیخواست حق بازخرید بده، رئالم بدون حق بازخرید حق خرید نمیداد، که گفتن گوه به گوه پاک به قول رشتیا و شد قرض خالی. مالدینی اصلا از این بازخرید بدش میاد. سر تئو هم هر کار کردند نداد.,UNT
یبار سر رقص کیریشون کله‌م کیری شد یبار سر کونی بازیشون خجالت بکشید @URL,TIN
ننگ به این دولت مردم فریب  مرگ به این رژیم فاسد پلید @URL,TIN
@USER اوه اوه نه  که من قرص و سیگار و گل و عن و گه نمیدم پایین.,UNT
@USER حسین سلامی گوه خورد به قبر پدر جاکشش خندید نمیبینه ملت تا کمر تو سطل زباله ها خم میشن حرومزاده نجس #مرگ_بر_کلیت_و_تمامیت_جمهوری_اسلامی,TIN
@USER @USER @USER باید رید تو اون پرچم شیر و خورشید. اگر امثال تو فاحشه بیوطن حامی شیر و خورشیدی بهتره برینن توش. بدبخت از وطن پرستی فقط پرچم و داستان تاریخ ساسانیان و هخامنشی و بلدی😅 در اصل یه جنده اجنبی هستی. هیچ حرومزاده ایی جرات حمله به خاک ما رو نداره.  پا میکنیم تو ناموسشون اخه,TIN
RT @USER: مردم سعی دارن عن خاصی باشن که گه خاصی نباشن.,TIN
@USER والا منی که تا حالا نزدیک بچه دار شدن هم نشدم، از صدای جیغ بچه استرس می‌گیرم. این بزرگوار فکر نکرده با این شوخی مسخره سکته می‌ده مادر رو؟ خر دم هم داشته باشه دیگه شاخ نداره که.,TIN
RT @USER: هر وقت بیکار شدید و نمیدانستید به چه کسی فحش بدهید، بهترین مورد را به شما معرفی می کنم: اکبر گنجی از این مادر قحبه تر و کثافت ت…,TIN
@USER از بررسی توییت تو می‌توان فهمید که تو یک  حرومزاده‌ای که مدت اندکی تا جر داده شدن توسط مردم فاصله داری. این چند روز هر چقدر میخوای گه بخور ولی اون روز که رسید دیگه هر چقدر بگی گه خوردم فایده‌ای نداره. مادر قحبه حروم‌لقمه ناشی از خطای حیوانی بابای جاکشت.,TIN
@USER مصداق که نداره اگه هم داشته باشه نشان از بی-ادبی و بی-شعوریست اما خب این دقیقا آرمان حکومته که مردم چنین رفتار کنن.,UNT
RT @USER: اوووی ساکت میشی یا بیام شوتت کنم بیرون از کلاس؟! @URL,TIN
#لن_خودروکوفسکی، مشاور ارشد وزارت خارجه #آمریکا در توییتر نوشت؛ #رژیم دیوانه ایران در حال کشتن بهترین و باهوش‌ترین شهروندان این کشور است. حالا #نوید_افکاری، یک کشتی‌گیر جوان به دلیل (جنایت) اعتراض کردن در معرض اعدام است. دنیا، مخصوصا جهان ورزش، باید برای توقف این حکم اعتراض کند. @URL,TIN
مرض دارم مرض مسواک زدما اما باز یه کوفتی رو میز میبینم بر میدارم میخورم,TIN
@USER عزیز افتتاح همیشه با شادی همراهه حالا افتتاح شورت فروشی به قول شما یا افتتاح آبمیوه-فروشی٬ کوته فکری به نوع صنفی که افتتاح در اون صورت گرفته ربطی نداره٬ به این ربط داره که چیو به چی ربط بدی ؛)),UNT
@USER تو خفه شو توحید کیری . برو کیر بازرگان بیناموسو ساک بزن خارکسه صد پدر,TIN
از سردمداران حمله مجازی این چند روز حشمت علوی از چهره های شناخته شده گروه تروریستی مجاهدین خلق است. این لکه شرمی بر صورت غرب خواهد بود که تروریستهایی که هزاران ایرانی را به قتل رسانده  به عنوان مزدور صدام، مردم عراق را هم کشته‌ند از لیست تروریست خارج شوند.@URL,TIN
@USER اگر از مغزت به جای زبونت استفاده کنی میدونی که رقص و شادی تو خون و خونه هر ایرانی ریشه داره، ولی اصرارت به تزریق تفکرات خانوادگی و اطرافیانت نمی‌ذاره واقعیت رو ببینی.,TIN
@USER ارزش  گه سگ از این آخوندا بیشتره . پس گه کل مستراح های تهران روی قبرش بباره انشاالله .,TIN
RT @USER: از فاميل كسكش تر و مادرقحبه تر نداريم! هرچي نسبت نزديك تر به همون اندازه حرومزاده تر,TIN
@USER به حرف مزدور خایه مال بی خانواده خودفروش منفور فاسد، بارون نمیاد.,TIN
RT @USER: یک اتفاقی که سوشال مدیا دامن زده بهش، دراوردن عن رهایی/سفر/تجربه/طبیعت... بولد کردن یه تصویر بیرونی تزئیین شده از گریز…,TIN
@USER حرفت مفت و رو باد شکم نزن. نه اون آقا و نه هیچکس هیچوقت نمی تونه ثابت کنه بنده همچین چیزی رو مرتکب شدم. تو هم با دامن زدن به چیزی که وجود خارجی نداره و تهمت  داری کمک می کنی به دروغ. ادم باشید لطفا.,TIN
@USER تو خودت كونى هستى من اينقدر تو و امثال ننه ات و اون ابجى هاى جنده ات رو اومدم گاييدم  همش وقتى ميام چند نفر از او هم پيالكيات براى پول و پارا دخترشم مياره سيكتيرميش كن بى غيرت مادر جنده  قاشقى سيكتير ميش كن,TIN
هم خوابم میاد هم سرده هم گلوم درد میکنه هم کیر تو زندگی,TIN
مرتیکه الدنگ چه قیافه‌ی گهی‌ام داره ☠,TIN
@USER @USER اصلاح طلبان چه غلطی می کنند به من ربطی ندارد، اما گیر دادن به چندتا گلدان یعنی فراموش کردن اصل قضیه، علیخانی دزد و کثافت درست، اما چندتا گلدان دلیل آن نمی شود,TIN
@USER کونی میخوام ببینم کدوم کصافط محضی آنفالوم کرده,TIN
تو را به سگ نگید جیش دارم بگید شاشم میاد واقعا جیش دارم خیلی کیریه,UNT
RT @USER: @USER @USER کس ننم دهن ننه ی چروکیده ات کسکش بی ادب,TIN
@USER خداوند از این عن بدتر و نجس تر و کثیف تر و پلیدتر و دون تر و فرومایه تر نیافریده. #خاک_بر_سرت_بهنود,TIN
@USER حالا جلو میری میفهمی کم کم، تا وقتی اسکیل خودت به اندازه کافی بالا نره نمیتونی ببری بالا. این که گوساله زیاده درسته اما اسکیلت کافی باشه با همون گوساله هام میبری چون حریفم همون حده واست گوساله حساب میشه,TIN
عن بودن عیب نیست ولی کسکش بودن عیب است!,UNT
RT @USER: ولی من هنوزم فکرم قفلی روتوعه کسکش,TIN
RT @USER: @USER واقعا ایرانی جماعت یا اینور بوم میوفته یا از اونور. _همون وسط وایستا دیگه کسکش:|,TIN
RT @USER: @USER نه کونی جان تازه داریم گرم میشیم از ابجیت میگفتی عکسشو بزار بروبچ جق بزنن الانم اونکه کم اورده خود مادرجند…,TIN
بابا این الهان عمر عجب چیزیه بخدا. این زن با این توان ذهنی و حسیش به جاهای خیلی بالاتری از کنگره می-رسه اگه بذارن. کاریزمایی داره بی-شرف!__  @URL,TIN
با اینهمه ناسزا که مینویسند، چرا به ماندن در تویتر اصرار دارید؟__+ چون اگر تویتر بود نه جرات داشتند هوای کشتن ۲۱ نویسنده و شاعر در سفر ارمنستان را در سر بپزند و نه پروانه و داریوش فروهر، مختاری و پوینده را بکشند. به خود قبولانده ام آنکه مستهجن مینویسد، آدمی نیست.ربوت شاید,TIN
@USER یه بار رفتند بالا و ملت دارند تقاص همون یک بار رو ۴۰ ساله پس میدن! اگر قرار باشه به ازای هر دفعه ۴۰ سال به فاک بریم بدین ترتیب آقای رسایی پروژه ی به فاک رفتن ابدی ملت رو دارند تدارک می بینند!,UNT
دلیل هیولاسازی جناح لیبرال و رفسنجانیست از محمود نمیتوانست ناکارامدی یا نحوه اجرای سیاستهایش باشد چون حملات همه قبل دیدن نتایج بود. مساله صرف نیت محمود برای اجرای سیاستهای طبقاتی بنفع محرومین بود. هر دو‌بخش پادکست بر ۸۴ تا ۸۸ تمرکز کردم. لینک به بخش اول: @URL,TIN
@USER وزیر جوان زنت و خر گایید گه نخور,TIN
RT @USER: @USER فارغ از اینکه کیر تو ترامپ، لطفا همچنان بگید #اعدام_نکنید. هرجایی می‌تونید این موضوع رو نشر بدید تا شنیده…,TIN
میگی لینه‌کر هم تو برنامه کارشناسی فوتبال بعضی وقتها شوخی می‌کنه ولی نه دیگه در این حد که همش جوک و شوخی باشه و جلال همتی و‌ سندی بخونن، جا داره هر چیزی.    میگه تو که خودت تو برنامه‌ات با همه چی شوخی می‌کنی راجع به جوک و شوخی نظر نده!    دیگه شما فکر میکنی به این میشه چیزی حالی کرد؟,TIN
@USER برو بمیر روانی,TIN
@USER خودشون به گوز گوز افتادن 😂👇 @URL,TIN
RT @USER: بابا تو دیگه خیلی کسکشی کسکش نمیتونه,TIN
ما مازندرانیا به اندازه کافی کسشر بودیم این بی جنبه بازی ها هم قشنگ گاو پیشونی سفید کرد ماره,TIN
جان بولتون كه سبيلش بپول مجاهدين چرب شده، منت بر سر آمريكاييها گذاشته كه نميتوانم ٤٤٤ روز حبس و رنج هموطنانم را فراموش كنم.  يعنى يكى نبود به او بگويد، چطور آن آمريكايىها كه توسط مجاهدين ترور شدند، يادت نمانده. ناقلا.,TIN
@USER @USER مرز فیواستار شدن :)))))) کسکش پنج تا فیو داره که یکیشو خودم زدم سه چهارم آرا موافق کیر تو کتی بودن تا الان,TIN
@USER @USER با تمام شرایط کس ننت مادر جنده، به اضاف کیر تو کس زینب سلیمانی,TIN
@USER @USER این گلابی عمدا از این دست اراجیف میگه که دیده بشه. کاش ایگنورش کنن همه. این عقب افتاده لیاقت هشتگ نداره والا. سگ کی باشه. اینم مثل کلی اکانت سلطنت طلب و مجاهد و ارزشی براندازنما که به میرحسین فحش میدن فقط باید بلاک کرد,TIN
یکی میگه چرا حب الحسین نزدی، یکی میگه خودشی ، یکی میگه تو ماله نکش، یکی میگه تو براندازی نکن، خداییش خودتون از این حجم برداشت اجق و وجق از من خسته نمیشید:))) من که در نهایت کار خودم رو میکنم;)#زنده_باد_ایران,TIN
مثل شاش خر بارون میاد همراهان عزیز,TIN
ببینید مصلحی دیگه چه جرثومه‌ای بوده که اطلاعات سپاه کنارش فرشته به نظر میومده!,TIN
@USER @USER آزاده هست و شأنشون مثل زنها هرزه ی شماها در حد کیسه زباله نیست. شأن زن برای شما همون 4 تا 4 تا و صیغه ساعتیه. خودتون از صیغه ساعتی به دنیا اومدید و زن و دختراتونم به همون راه میرن. این دخترتم عاقب یه فاحشه میشه که در راه ترویج اسلام کوفتی میره ساعتی زیرخواب عراقیا و لبانیا میشه.,TIN
@USER موج سوار دروغ گوی رذل کثیف,TIN
این زبون بسته ها فک میکنن خدمت خیلی باحاله میری تفنگ بازی میکنی خوش میگذره، اما همون روز اول که رفتی یه کون نشور کوچیکتر از خودت اومد جوری که لایق پدر مادرشه باهات حرف زد و هرکی هرجور تونست رید بهت و به جای غذا کله ی مرغ با آب بهت دادن تازه میفهمن نه خدمت فقط جاییه برای تحقیر شدن @URL,TIN
الان از کل مدیران حال و گذشته‌ی جمهوری اسلامی بپرسید رورتی کیه فوقش میگن خواننده اپراست که چاق بود! اینا به انگلیسی در اوایل دهه‌ی هشتاد شمسی رورتی رو به زبون اصلی می‌خوندن...,TIN
کملا هریس می‌گه بخاطر اینکه ترامپ کویید رو جدی نگرفت امریکا اینقد از این ویروس ضرر دید، حالا وقتی ترامپ مرزها رو بست جو بایدن و رفقاش با این تصمیم‌ش مخالفت کردن و بهش گفتن ریسیست، این دموکرات‌ها واسه بیرون کردن ترامپ از آفیس صورت خودشون رو آغشته به گه کردن قشنگ,TIN
@USER @USER مثل سگ دروغ میگه آقای میلانی، محله ما هیچوقت نه 88 نه 96 تظاهرات نبود اما آبان ماه خیابان های اصلی کاملا مسدود شده بود به خاطر جمعیت، امیدوارم هرچه زودتر از شر این وقیحان ولایت و دروغگوهای کثیف راحت بشیم.,TIN
@USER @USER مرگ بر منافقین.البته پیر شدن یعنی خر شدن .پس فلانی و ....همه خرند؟,TIN
@USER نه این کسکش انگشتش میکرده 😂😂😂فک کن وسط تلمبه زارت یه چیزی میرفته تو کون پاکستانیه😂😂😂😂,TIN
@USER من خیلی- ازش بد شنیده بودم حتا از اطرافیان خودش ... اما خودم چیزی ندیدم ... الان یهو دیدم اینو گذاشت و بعد هم بلاک کرد ... دیوانه شدن به خدا مردم ... خوبه ایران نیست و اینه !,TIN
@USER کلا فاصله بین قهر و آشتیمون هم مثل زنده باد و مُرده باد مصدق میمونه!,UNT
@USER ممکنه برادرش جرمی مرتکب شده باشه وگرنه توی این مدت که مصی وطن فروشی میکرد چرا دستگیر نشد؟؟,TIN
@USER @USER کس مادر تو مهناز افشار هردو. خایه لیسی حزب الله میکردی یادت رفت بچه کونی,TIN
انتخابات تمام شد، دروغ-ها چطور؟_@URL,UNT
@USER @USER وقتی از چیزی اطلاع دقیقی نداری بهتره در موردش سکوت کنی سیخت که نکردن حرف بزنی بچه جون!,TIN
@USER @USER توی گاو اول یاد بگیر که «راجع به» درسته نه«راجب» بعد عن ژان‌ژاک روسو رو بخور بیشرف,TIN
@USER من خودم کون ب کون میکشم ی  حالی میده که نگو,UNT
@USER =))))))) سرمو رو پستون گاو میذارم,UNT
@USER حتما- تحریک بوده__از تحریریه فلان رسانه تا مزدوران کنار کنسولگری ایران,TIN
#روحانی از اقدام زشت دولت آمریکا در انتقال سفارتش به اورشلیم داره میگه ....(که تازه به شما چه )  اما از اقدام زشت جمهوری اسلامی در بالا رفتن از دیوار سفارت و گروگان گیری نمیگه ...,TIN
به یه کسایی این دخترای توییتری کس میدن ک ما تو خیابون میبینیم حس میکنیم اینا کون خر هم بهشون ناز میکنه,TIN
با توجه به توضیحات آقای محمودیان من معتقدم جواب خانم کریم بیگی خیلی در خور ایشان و تمامی اصلاح طلبان بوده است ؛ گوه نخور. امیدوارم موجب رنجش خاطرشون نشده باشه، ولی اگر ناراحت شدن میتونن گوه بخورن. گوه بخور. (کاش میفهمیدید این ادبیات ما نیست، تنها زبانیست که شما میفهمید) @URL,TIN
RT @USER: صدا و سیمای فاشیستی نظام اسلامی تحریم شود.__#BanIRIB @URL,TIN
RT @USER: من که میدونم تهش یه خایه مال کسکش میشه باجناق من,TIN
RT @USER: @USER كسكش ميخنده ،مادر خراب,TIN
RT @USER: @USER کسکش دیشب درد داشتم خب ://,TIN
@USER وصف جالبی  خمر سرخی واقعا دژخیم تر و فاسد تر  از منافقین فرقه بروی زمین نیست حال ادمیزاد به هم میخورد از شنیدن نام سرکردگانش ایران اینتر نشنال چرا آلوده این لجن ها شد را نمیدانم,TIN
@USER خیلی ها حملاتشون به دلیل اینه که با من مخالفت سیاسی دارند به خاطر اینکه من رای دادم در انتخابات قبلی و دائما میخوان استدلالهایی بیارن برای اینکه بگن من یک فمینیست قلابی و مزدور و مهره ج.ا هستم. موج بزرگی از حملات از سوی آنها بود.,TIN
این اعداد و ادعاها اگر راست باشه دیگه دم زدن از حق الناس کشکه!  به نظرم قوه قضائیه باید ورود کنه به این ماجرا,TIN
اعضای منافقین باید مثل گاو دنباله‌رو مریم لچک باشن و هرچی گفت بگن چشم، درست عین طرفداران اون بی‌خاصیت خائن. یه عده هم هستن که دل خوشی از اون بی‌خاصیت ندارن و میدونن مشکل اساسی کجاست ولی حتی تو مجازی و اونم با اکانت ناشناس هم تخم نمیکنن حرف دلشون رو بزنن، دو برابر خاک بر سر اینا.,TIN
@USER ابله زن-ستیز.,TIN
@USER @USER @USER  به جای حسین حسین کردن یا یمن یمن کردن تو فکر مردم خودت باش،بی غیرت,TIN
RT @USER: @USER وااای شما چه بی تربیتین مردکِ کسکش :))),TIN
RT @USER: ولی اگه این مملکت دست من بود تو هر شهری ده تا جنده خونه میزدم که هر حشری الکی ادعای عاشقی نکنه:))))),UNT
@USER @USER @USER اونی که کیر‌کوچیک داره میخواد خودکشی نکنه می‌خواد بکنه، به تخمم، این جنده پتی دنبال کیر خره، حرفم ‌همین بود فقط.  تو چرا‌ناراحت این جنده یی؟,TIN
@USER تاریخ پر از استثناست. سالهاست که زنان زیر اسم مستعار مردانه دارن کتاب منتشر میکنن. نه پدیده تازه‌ایست و نه چیزی عجیب.,TIN
ماله کشها میگن با پسر بوده فرضا که به پسر اینو گفته یعنی مجوز بی ادبی نماینده مجلس میشه؟! توی اون جلسه دختر حضور نداشته یعنی؟! عذر بدتر از گناه!,TIN
اینکه بگی در هر شرایطی متجاوز مقصره و بعد از تجاوز موقع آموزش پرهیز از شرایط پرخطر نیست می‌شه سفسطه و ادای روشنفکری. کاش انقدر گاو نبودی حداقل معنی سفسطه رو بلد بودی نه اینکه هر جا خواستی بگی حرفت غلطه بگی سفسطه که بشه دو کلمه بهت چیز جدید یاد داد. @URL,TIN
@USER @USER تو جاکش پدر لاشی که خودت ناشی از اشتباه حیوانی پدرتی گه نخور آخوند مادر قحبه,TIN
