tweet,label
RT @USER: خون زنان و کودکان و جانبازانِ بی پناه و بی گناهمان گریبان همه‌تان را می‌گیرد: تروریست‌ها، کشورهای وحوش پرور مدعی حقوق بشر…,GRP
دشمنانش بعد هرمحرومیت با لذتی بیمارگون میگفتند کارش تمام شد، آخرین بازی زندگیش بود، مردو دیه‌گو برمی‌گشت، جادو میکرد، باز بقیه زمین را محو و نفس بچگی ما را حبس میکرد.دیروز باز برگشته. بدون ترس از نفوذ شدید صهیونیستهای آرژانتین و گفته: «قلب من هم فلسطینی است»زنده مثل خود فلسطین @URL,GRP
RT @USER: من مادر هرچی استادکار سهل انگار رو گاییدم مادرجنده های کونی خارکسده باید مثل حیوون رفتار کنی و پولشون رو انقد خورد خورد بدی ک…,GRP
@USER پس جا زدی دیگه... بیا اعتراف کن من پشمالو نیستم... بگی پشمالو عکس نود گردن‌ به پایین‌میزارم‌ تگت میکنم.... 🤣🤣🤣,IND
آنتونی فاکینگ مارسیاااااااااال_This is class written all over it @URL,IND
@USER @USER @USER تو به کس  خواهر و مادرت خندیدی که این گه را خوردی ! در میان ایرانیان کسانی هستند که در برابر بیگانگان می ایستند ؛ یکی هم مانند تو ، ون کش عوضی خود را برای جاکشی آنها آماده می کنند . هری ، بی پدر و مادر خودفروخته !,GRP
@USER از همین چلغوزایی بوده که تورو شناخته دنبالت کرده تا بیاد عقده هاشو خالی کنه ماشین رو بیرون نذار یا اگر گذاشتی بذارش زیر دوربین چون مجدد اینکارو میکنه,OTH
@USER چطور گوه خوری ما گوشت خواران به شما ها اومده ولی ما نباید در مقابل افکار کسشر شما حرفی بزنیم.گوسفند نباشیم و کیمیاگر هم دوتا کتاب کسشره که برای خنده نوشتم از کامنت های زیرشم مشخصه ولی همین کسشرا واسه شما نشانگر سواد اجتماعیه.,IND
RT @USER: از اسم ماکان بند کون میباره حالا چه برسه به واقعا کونی بودن خواننده‌هاش,GRP
@USER تو گوه میخوری میای توئیتر اشغال عوضی مگه توییتر فیلتر نیست؟ غلط میکنی میای,IND
@USER من یک پسر دارم نیما که ربع قرن است پایش به ایران نرسیده. شوخی میکنند. در ضمن جمهوری اسلامی مستقیما  نساخته این خبر را.  بلکه #آمدنيوز  جعل کرده.,GRP
اینکه جمهوری اسلامی و شخص خامنه ای از ادبیات سخیف و توهین آمیز علیه سران کشورهای دیگه استفاده می کنه نباید دلیل کافی برای وزارت خارجه آمریکا باشه تا از ادبیات مشابه علیه جمهوری اسلامی استفاده کنه.از جمهوری اسلامی انتظاری نیست ولی از آمریکا انتظار هست که با متانت بیشتری مخالفت کنه,IND
برا ننه هاشون دنبال کیر خر اسب آدم آهنی میگشتن 😂😂 @URL,GRP
RT @USER: @USER کسکش ۵۰۰ کم کنی میاد اون عدد دیگه حتما یه گوهی هست دیگه,IND
@USER @USER @USER @USER @USER @USER @USER @USER کوس مشنگ پس اگر مجاهدین آزاد شده بودن و رفته بود عردق پس کیا رو تو زندان اعدام کردن؟؟؟,IND
شورای امنیت و رسیدگی به شکایت رضا پهلوی از رهبر ایران  @URL  #crimesbykhamenei #iranelection #humanrights #iran #pahlavi,IND
@USER با اون قیافه ایکبیری و‌ زشتر از میمون که این عنتر @USER داره، ۱۰ هم زیاده. این نکنه کی میخواد این لجنو بکنه.,IND
حاضرم شرط ببندم این کاربره واسه یه کس کیری مادرشو هم میفروشه,IND
@USER @USER کشور؟ کسکش اینجا میشه کشور. لگدی هم اگه زده دم کون امثال توی تروریست زده که ۱۷۶ تا آدم رو روی هوا تیکه تیکه کردین و ککتونم نگزید. میدونی خدا امثال سهیل رو زود میبره پیش خودش، اما امثال تو باید بمونین و تو همین دنیا کرم بزنین و جنازه های متعفنتون رو از تو لوله فاضلابا بکشن بیرون.,GRP
#فرقه_تبهکار سعی دارد بین مردم ایران جدایی بیندازد. ما از کُرد و تُرک و لُر تا بلوچ و فارس و عرب و گیلک همه یک دشمن مشترک داریم و ایران-مان را با اتحاد/همبستگی از او پس می-گیریم. بازی استقلال-تراکتور فرصت خوبی برای نمایش گوشه-ای از این اتحاد است. #یاشاسین_ایران #یاشاسین_آذربایجان @URL,OTH
@USER خود کپکه بابا مرتیکه جاکش,IND
@USER دیوثای قرمساق بعد میان گوه پرسپولیسو میخورن،جیش نمودم به سرتاپای اون سهمیه ای که تو میخای بگیری,IND
RT @USER: @USER تو گه خوردی با عمت بچه کونی کیرم دهنت کونت پارست کسکش عوضی,IND
تیم‌ ملی همه ی ما باخت نه فقط تیم خبرنگار نماهای مسوول روابط عمومی و بیسواد! بیایید به هم دلداری بدهیم. با آرزوی پیروزی تیم ملی ایران. @URL,GRP
و این جهان پر از صدای حرکت پاهای مردمی ستکه همچنان که تو را می بوسنددر ذهن خود طناب دار تو را می بافند...,GRP
میگی لینه‌کر هم تو برنامه کارشناسی فوتبال بعضی وقتها شوخی می‌کنه ولی نه دیگه در این حد که همش جوک و شوخی باشه و جلال همتی و‌ سندی بخونن، جا داره هر چیزی.    میگه تو که خودت تو برنامه‌ات با همه چی شوخی می‌کنی راجع به جوک و شوخی نظر نده!    دیگه شما فکر میکنی به این میشه چیزی حالی کرد؟,IND
به صورت کاملا مودبانه و شیک و فانتزی به استاد :/ ریدم و در حال ... is typing بود که بلاکش کردم  این دومین استاد کثافیته که بلاک میکنم ،عجب عن دونی شده این دانشگاهها,GRP
دل پسر مردمو نشکون بیشعور دل پسر مردمو نشکون بیشعور دل پسر مردمو نشکون بیشعور دل پسر مردمو نشکون بیشعور دل پسر مردمو نشکون بی‌شعور... @URL,IND
@USER یعنی در حرامزادگی و ولدالزنایی و مادرجندگی نمونه ندارند این جاکش ها مرگ براشون کمه,IND
@USER بچتم از اکست درست کردی؟ حرومزاده پس انداختی؟ شماها هر شب به یکی کوس میدین  دور و بریاتون همه لز و گی و کونی و ..  بعد اطرافیان من جنده اند؟ عجب 😅. گناه داره اون بچه آدم باش. به اکست کوس نده دیگه. پس فردا بزرگ بشه بفهمه دیگه با مشاوره هم خوب نمیشه ها,OTH
می گند که چرا وقتی اصلاح طلبها فحاشی میکنند چیزی نمیگی! من در زمان خودش از اصلاح طلبها بیشتر فحش خوردم.ولی باید عرض کنم که به نظر من دیگه اصلاح طلبی وجود نداره. یعنی با وضعیت حال حاضر ایران بحث اصلاح طلبی بحث نا مربوطیه! طرفداران آقای پهلوی مدعی دموکراسی هستند و ازشون انتظار میره,GRP
RT @USER: مرگ بر کلیت و تمامیت رژیم سرتاپافساد کودک‌کش روبه‌سقوط فاسق آخوندی. #اعدام_نکنید,GRP
RT @USER: چقدر تهوع آوره این یارو اه برگرد شهرتون دیگه کسکش,IND
@USER کانال خودشه هر کاری دوست داشته باشه میکنه. نظرش رو نوشته! نظر شخصی خودش رو. هیپوکریت  هم خودتی.,IND
همیشه برام سؤال بوده که مگه ما نمیتونیم با مربی داخلی و ایرانی به تیم هایی همچون بحرین و عراق ببازیم؟!,IND
@USER باید می زدین تو دهن این کثافت خیلی توهین کرد به شاهزاده و خاندان پهلوی این ابله ها یا نفوذی هستند یا خیلی احمق,GRP
@USER رابین هود؟این بیشتر شبیه داروغه س،همونقدر وقیح،همونقدر فرصت طلب،همونقدر دزد,IND
گروهک منفور منافقین دیروز با صدام بودن امروز در کنار بن سلمان و ترامپ علیه مردم ایران پرونده سازی میکنن! برای تحریم! به خیال اینکه مریم رجوی بشه رئیس جمهور ایران! :) رسانه های مزدور سعودی هم در کنارشون قرار دارن از بی بی سی گرفته تا ایران اینترنشنال و ایندیپندنت @URL,GRP
RT @USER: @USER خوشگله کسکش,IND
@USER فرزندم، دلیلش جنایات حسن‌نصرالله در لبنان و کشتار مردم معترض سوری است. کسی دیگر به این پفیوز تروریست اعتمادی ندارد,IND
@USER @USER @USER پیشه وری نوکر روس ها بود و در زمان اشغال ایران به وسیله ی ارتش های شوروی و انگلستان و آمریکا ، از آنجا که یک فاحشه ی سیاسی بیشتر نبود ، می خواست از ناتوانی ایران سو استفاده بکند و آذربایجان را از ایران جدا بکند . پیشه وری خر  کی بود که چنین گه هایی بخورد ؟!!!!,IND
@USER من پنج/شش روزی سردشت بودم حدود ۱۳ سال پیش و کلی با مردم سردشت حرف زدم. اونچه حکومت با اینها کرده کم از بلایی که در جنگ سرشون اومد نداره. یادمه واقعا بعد ازون سفر غمباد گرفتم.,GRP
یعنی رسما به نام ما و به کام دیگری. یعنی پشم. یعنی وقتی اون بزرگوار خودشو پاره کرد که میراث فرهنگی باید از بحث‌های گردشگری و صنایع دستی جدا باشه حق داشت. یعنی کلا ریدن توشو,OTH
کاشکی فدراسیون تلفن های بچه های تیم ملی رو تا آخر بازیها ازشون بگیره و نگذاره بیان تو شبکه های اجتماعی و این اراجیف رو بر ضد تیم ملی ببینند و بخونند. واقعا جای تاسفه که این همه آدم آٰرزوی شکست کیروش و تیم ملی رو دارند. اولین بار در زندگیم دارم با همچین پدیده ای مواجه میشم!,GRP
RT @USER: @USER کسکش :(,IND
RT @USER: @USER @USER @USER کسکش=))))))))))))))))))****,IND
اروپا: اگر ایران گامهای بعدی رو برای کاهش تعهد برداره از برجام خارج میشویم!!__جواب: به درک!_تمام__رونوشت به عشاق مذاکره بخصوص تاجزاده,IND
@USER یکی به فیلمبردار احمق بفهمونه که این اگر اون سنگک تو سطل آشغال گیرش نیاد احتمالا قرار از گرسنگی بمیره شاید زن و بچه هم داشته باشه,IND
بابا این دلقک دوزاری رو ببین که بخاطر یه میز به کجا رسیده که گوبلز رو ستایش میکنه و ظریف رو تمسخر. :) @URL,IND
@USER ولله که به آدم زور میاد تمام عمرت با خشم و غضب سعی کنی به این مادر جنده ها بفهمونی اینا اشغالگرن کمتر خایه هاشونو بمالید حالا این مادرجنده ها شدن اپوزوسیون و همون کشوری که خودشون و پدران دیوثشون ریدن توش رو به تخم بگیرن و کسانی که سعی در آزادیش دارن رو به سخره بکشن,GRP
چی کس میگی تو کونی ننه سه شوهری؟ @URL,IND
@USER @USER وقتی چیزی نمیدونی حرف بیخود نزن، پس تبیین آرمانهای انقلاب تو انگلستان رو عمه من انجام میده؟! همون دستشون رو کاسه لیسان در روز ۳ بار ببوسن میفهمی چقدر خستگی و کتف درد داره؟,IND
همیشه این خودمون بودیم ریدیم تو مملکت، اگه دلار شده ۲۵ تومن اگه گوشت ۱۵۰ تومن اگه خونه متری ۲۰ تومن، یا چه منطقی این جندرو ۳۰۰ حساب میکنید!!!! این تا دیروز یچی دستی میداد انگشتش کنن حالا ۳۰۰ میدید بکنیدش!؟ خواهشا نرینید تو قیمتا ک فردا جوون ایرانی کس مفتی هم از چنگش دربیاد صلوات @URL,IND
آخی...نازی... مثل بچه-شون دنبالش کردن، بچه-شون آدم می-کشته، سر می-بریده و پوست می-کنده و اینا هم هیچ مشکلی نداشتن تا اینکه بچه-شون تصمیم گرفته معاشقه کنه، اونجا بود که یهو مدافع حقوق کودکان ۱۸ تا ۳۰ ساله شدن!_چقدر عمیق و پر مغز و احساساتی هستن بعضیا:))) @URL,IND
RT @USER: برد پیت،جرد لتو،فردی مرکوری،کرک‌همت،استیون تیلور و.....راک‌استار و بازیگر خفن تو دنیا لاک میزنن بعد یه عده احمق گوزو که پول شا…,IND
@USER معمولا کسشر از آب در میاد چون همیشه اولش خوب گه میخورن ولی آخرش یکیشون جوگیر میشه :|,IND
@USER @USER این گلابی عمدا از این دست اراجیف میگه که دیده بشه. کاش ایگنورش کنن همه. این عقب افتاده لیاقت هشتگ نداره والا. سگ کی باشه. اینم مثل کلی اکانت سلطنت طلب و مجاهد و ارزشی براندازنما که به میرحسین فحش میدن فقط باید بلاک کرد,IND
@USER تراکتور بازی را به کثافت کشید ...  با خشونت غیر طبیعی از دقایق ابتدایی بازی ، اعنراض ها و جنگ روانی عجیب  و در آخر این افتضاح وقت کشی عجیب غریب ..  با این بازیکنان با کیفیت و گرانقیمت به راحتی میتونست فوتبال تمیز و تاکتیکی بازی کنه و نتیجه هم بگیره ولی مجبور شد هم قد مربیش بشه .,GRP
@USER @USER ترجمه من: وقتی طرف عمله دستگاه رسمی پرفکانی بوده، خبر پرفکانی کار میکنه، توییت پرفکانی میزنه و وقتی ازش میپرسی میگه: «اختیار دارین این وصله‌ها به ما نمیچسبه ما فقط “روزنامه‌نگار بی‌طرفیم”» خو مث سگ دروغ میگه مادِفاکِ. عمله پرفکانی هست.,GRP
RT @USER: @USER کسکش به من چه اصفهانی چلغوز,IND
@USER برو کس کش واسه همون شبکه نسیم کلیپ کسشر بساز:)),IND
خوب به سلامتی بازدید آقای نجفی از اداره آگاهی و امکاناتشون درباره رسیدگی به جرایم به پایان رسید! فقط اگه اداره آگاهی لطف کنه اون خبرنگار که گلوله می شمرد رو بفرسته که قاتل میترا استاد زن دوم آقای نجفی رو دستگیر کنه ممنون میشیم! #مملکت_آقا_و_رفقا,GRP
تعرض و #آزار_جنسی در پوشش روان‌درمانگر؛ کثافت در کثافت در کثافت #سعید_بی‌نیاز @URL,IND
@USER هیچوقت خوشم ازین جاکش نمیوند حتی موقعی که با شاهین کار میکرد. کاش هیچوقت شاهین این گوزو رو بزرگ نمیکرد,IND
«ساختمان مرکز تحقیقات دبیرخانه خبرگان که با لطایف الحیل از دست مسئولین آن وقت درآوردید و به عنوان نائب رئیس مجلس خبرگان محل کار خود قرار دادید ، در همین قد و قواره و وزن بود ، نفرمودید کاخ ساخته اند ، بلکه با اشتیاق تمام به آن ساختمان نقل مکان فرمود.»,OTH
@USER @USER @USER خب من جوابم رو گرفتم،  واقعا احمقی ادا درنمیاری :)) ولی احمق هم هستی، لااقل وطن‌فروش نباش .. در ضمن کس ننە آخوندا و احمقای وطن فروش ... از نظر من این مکالمە تموم شدە و بیشتر از این ارزش نداری برات وقت بزارم.,OTH
سعودی حدود ۲۵۰ میلیارد دلار برای نابودی یمن هزینه و رسما صدهاهزار کیلو بمب سر یمن ریخته. ایران در بدترین حالت متهم است به حوثی‌ها کمک مستشاری محدود و کمک مالی چندده میلیون دلاری کردهحتی یک لحظه شک ندارم کسی که از جنگ «نیابتی» ایران و سعودی در یمن صحبت میکند یا مزدور است یا مزدور @URL,OTH
"@USER @USER @USER 4- مطمئنا نه مقدسه نه قابل دفاع که اگه بود من هم برانداز نمیشدم, این همه برانداز بوجود نمیآمد!   2 حالت بیشتر ندارد, یا مزدور جیره خوار رژیمی که هر چه من بنویسم بیدار نخواهی شد و انتخاب کرده ایی مزدور باشی. اما اگه از روی ایمانت دل در گرو این اوباش #آخوند_دینفروش داری من مجبورم👇",OTH
RT @USER: @USER مادرتو سگ گایید کسکش بنزینم رحم نکردی,IND
@USER @USER @USER بی شرف تویی کسخول خر خب دیوث چه ربطی به صهیونیسم داره کسخول چرا انقدر گاوی قرمساق مشکلش ربط دادنش به اسرائیله,IND
@USER انجا که فراوانند و عجبی هم ندارد. حکومت پول دارد و آنها میگیرند. مقصودم اوپوزیسیون بود و اشاره هم به همین مستهجنیات، مثل هشتگ شما. من اینها را نشانه لمپنی میدانم. شما هم ازشان دفاع نکنید به نظرم بهترست. ارادت,IND
ای بابا کیر تو همه‌ی قواعد و ملاحظات اجتماعی، حرفمو اینجا نزنم پس کجا بزنم....من هیچوقت از خودم بدم نیومده، امشب ولی از خودم متنفرم...مگه میشه یک انسان اینقدر سقوط کنه؟ اینقدر رذل بشه؟ اینقدر حیوان...کاش یکی بیاد تف کنه تو صورتم...کاش یکی بیاد تف بندازه به وجودم,IND
@USER تا دیدم یه گاو ۱۰۰٪ خالص آن فالوو شدی ، گاو نباش . به فحش دادنه که میتونم از پشت گوشی خاهر مادرتو حامله کنم چهار غلو . بی ناموس .,IND
@USER @USER دوستان دقت کنید که یک اکانت فیک و مزدور داره به خانم کسرایی ، یک وطن‌پرست واقعی و با سابقه مشخص تهمت میزنه که با رژیم درارتباطه🤦🏻‍♂️ شرافتا از این عکس خجالت بکش حتما تو از سازمان سیا بیشتر میفهمی؟  مرتیکه دوزاری پفیوز🖕🏼سیکتیر کن @URL,IND
احمق!!!!!!!!!! @URL,IND
روتر رو تو تنظیم دو تا NATئه پشت هم زدم پوکوندم، مجبور شدم فعلا برم رو اکسس‌پوینت کردن لپ‌تاپ. هر بار این بش‌اسکریپت رو می‌بینم مو به تنم سیخ می‌شه. از بس عالی و کاربردیه لعنتی. اگه بدونین از چه درد و خون‌ریزی جلوگیری می‌کنه! @URL #CodePorn #hostapd #create_ap,OTH
RT @USER: @USER کسکش مگه تو میفهمی فارسی که میخندی,IND
من هنوزم نتونستم درک کنم، اولین قرار رفتید خونش کس دادید بعد دو سال جاش درد گرفت؟!,IND
@USER شما داری به کسی که فرق بین ترجمه و‌ جمله اصلی رو‌ نمیفهمه توضیح میدی؟ طرف حتی اینو نمیدونه که متن اصلی به زبان اصلیه و ترجمه‌های متفاوت نوشتارهای متفاوتی بر اساس سلیقه مترجم دارن، خودت رو برای این سطح عقل خسته نکن؛),IND
@USER این توییت رو از هر شهر ایران میزد من باورشم میشد الا اصفهان:)))) فاز کس طلا بودن برداشتن کسکشا حالا خوبه کیر رو از توی شورت قاپ میزنن اونجا,GRP
@USER حرامزادگی یک ویژگی ذاتی است که شما تمام و کمال شرایط آن را دارا میباشید! شما و امثال شما هوای دنیای آزاد رو به لجن کشیدید! گورتون رو از اونجا گم کنید و برگردید به اون کثافت خونه ای که تووش رشد کردید و بهتون بی شرفی رو یاد دادن! بی همه چیز اگر شکل داشت شبیه شما بود!,IND
RT @USER: @USER @USER خایمال پسر ایرانی هستی کسکش؟,IND
@USER رپرا همشون کسخل و بی استعدادن ولی این تو کسشر بودن دو تا سور به بقیه شون زده. آلبوم اولش اینقدر به سایت ها و اینور اونور پول داد براش بولد کردن، معروف شد. البته پول سایت ها از گیت لاپای آقا میگذره @URL,GRP
@USER حتما بفرستش٬ البته حرفت و تفاوت فرهنگی در پوشش و همینطور قوانین پوشش سلطنتی کاملا درسته٬ ولی بیماری پز دادن و خودنمایی در شبکه‌های اجتماعی هم در بین ما زیاد شده.,GRP
@USER @USER آره از قرار جعل کرده بود و خالی بسته بود. بهرحال کشور بدلها و خالی‌بندانیم دیگه؛),GRP
@USER شاید منظور اشاره به افکار ترامپ بوده که نگاه تحقیر آمیز به زنان داره.,IND
RT @USER: زن ترکه داشته با کیر مصنوعی بازی میکرده، یهو ترکه میاد تو، زنه هم هول میکنه کیر مصنوعی رو از پنجره میندازه بیرون. ترکه میپر…,GRP
RT @USER: @USER کسکش به تو محبت نیومده برو بینم,IND
و هرکی با هر جریان فکری از خون مظلوم سواستفاده کنه فرقی با ظالم نداره!!,OTH
کاش علی روشن [به جای دلتنگی واسه این کثافت‌خونه]، یه روزشمار معکوس بزنه واسه فرار کردن ما از این خاکِ گه‌گرفته.  ریدم تو وطن. ریدم تو زادگاه. ریدم تو کل تاریخ و جغرافیاش. خسته‌ایم ولله...  @USER @URL,GRP
واااای خیلی ممنون که گفتی، الان نیمی از مملکت از خواب غفلت بیدار شدن، دوستان شما رو به جان هر کی دوست دارین دیگه زر ماکارون نخرین، خطرناکه!____چون توش به طور قطع یه چیزی می-ریزن که عقل این بیچاره رو کامل تجزیه کرده و از بین برده؛) @URL,OTH
@USER کسی جایی در مورد خراب شدن «شهرمون» حرفی زد؟ ضمن اینکه «از کرج رفتن» برای توهین کردن استفاده کردن لول خاصی از بیشعوری میخواد.,IND
کسکش چرا جیمیو کشت اخه؟؟؟ سریال بگا رفت :|,OTH
RT @USER: کسکش زمانه ات را بشناس @URL,OTH
از لبنان فقط حزب الله رو میشناسیم فکر میکنیم حزب الله توی لبنان مخالف نداره! که تصور غلطیه اگر بود سعد حریری فاسد همیشه نخست وزیر نبود امروز رسانه های سعودی و غربی فرصت پیدا کردن برای شانتاژ علیه حزب الله ولی مقاومت بزرگتر از مفسدینه برانداز هم با هشتگ تخلیه روانی میشن جدی نگیرید,IND
RT @USER: @USER چرا نمیخابی تو بمیر دیگه کسکش,IND
@USER با اون تیپ خفنی که حبیب داره_حالا حالا ها باید بانی بشه_(سر و قژ),IND
آفرین٬ دمتون گرم٬ اصلا بسوزونین عکساشو٬ بله٬ این رفتار درسته٬ پس چی فکر کردین؟_ _فکر کردین ما اجازه میدیم که به این راحتی٬ یه نفر بهمون زور بگه٬ تجاوز کنه٬ دزدی و اختلاس کنه٬ محدودمون کنه٬ شرایط زندگیمون رو سخت کنه و ما هم بی-خیال باشیم؟__نه خیر٬ _میدونی چَرا؟ میدونی چَرا؟! @URL,OTH
"من تا کنون پستتر تر وبی شرفتر از #تروریست را ندیده ام ,کسی که جرأت بازگو کردن ویا بیان عمل خودرا آشکارا ندارد .کشتن یک استاد دانشگاه ویا یک فرد بی دفاع در هرموقعیتی جز بی منطق بودن تروریست را نمی رساند.",GRP
@USER متاسفانه بچه های ایرانی هم دارن به این تربیت دچار میشن بچه ننه بی ادب و خیلی گستاخ,GRP
تنفری که من از این قشر دارم از آخوند و سپاهی ندارم. در واقع دشمن اصلی ما کسانی هستند که درد و فقر و شر را عادی سازی میکنند. همان کسانی که چالش رقص بر جنازه عزیزانمان به راه می‌اندازند و با درد و رنج ما کاسبی میکنند. اگر اپوزیسیون درست و حسابی داشتیم خشتک گاردین باید پرچم میشد. @URL,GRP
RT @USER: #حاتمی_کیا : خدا رو شکر #خایه_مالم @URL,IND
۴تا گاو و گوساله ی بی ریشه هزاران سال قدمتو اعتبار یه نژادو به گه کشیدن، کسکشای زالو کی مکیدن خون مردم خسته میشید کیر تو عمامه ی رو سرتون #اعدام_نکنید,GRP
RT @USER: میگه اینستام خرابه دیر جواب میدم ببخشید، دوست دارم بگم ولی من از عمد ۱۱ ساعت بعد جوابتو میدم کسکش,IND
@USER @USER کس ننت جنده. بار آخرت باشه هر عنی که توی تویله دادن خوردیو میای اینجا میریزی بیرونا؟,IND
@USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER @USER کسکش دیگه کس نگو د تو رو منشن کردم کسشر میگی خارکسه,IND
RT @USER: @USER کسکش اگه منظورت منم که میدونم چی میخوام بزنم :)))),IND
@USER @USER حیوان جد و ابادته اشغال کثافت احمق الاغ سوال پرسیدم که برام شفاف تر بشه. انقدر نفهمی تو؟! انقدر الاغی؟!,IND
برای منم دقیقا همینکارو کرد :))))) گفت ببین ببخشید می‌خوام آنفالو کنم :))))) کسکش کیری از اول بلاک آنبلاک کن من چه خر بودم به این بها دادم اول کارش @URL,IND
از دو حال خارج نیست! حسین سلامی - فرمانده کل سپاه - یا یک کلّاش کلاهبردار عوضی است یا یک احمق تمام عیار که به سادگی می‌شود او را دست انداخت. مثل تمام سرکردگان ج.ا  #کرونا #مستعان۱۱۰ #سپاه #کرونایاب,IND
بحث کردن با امثال نازلی کاموری که شعور منطق و گفتگو ندارند و کثافتی که توی مغزشون هست رو پشت هزار ننه‌من‌غریبه‌بازی می‌پیچونن و هر گفتگویی رو به لجن می‌کشن کار عبثیه. هرکی خوش‌بینانه یا منطقی سعی کنه با امثال اینها گفتگو کنه خودش رو به دام لجن‌های گبره بسته‌ی ته مغزشون انداخته.,IND
@USER ریدم دهن خپدت و اون رفیق کسخل کسلیست! دوتا بیمار روانی,IND
این سهیل که همه تنبانشون رو‌ دریدن چرا بازیگر شده؟ مگه دابسمش‌ساز هم بازیگر میشه؟ چرا شاخ‌های اینستاگرام رو میریزین تو فیلم‌ها؟ و ازین جفنگیات...   اسمش سهیل مستجابیان و بازیگر تئاتره، بعلاوه همون دابسمش عادیش هم از بازی ۹۰ درصد بازیگرای سینما بهتر و زیر پوستی‌تر و باورپذیرتره! @URL,OTH
@USER @USER ریدم وسط کله کچلت کونی زاده ، زنازاده حرومی ، تو پفیوز با بورسیه پدر این آقا رفتی تحصیل کردی بیناموس,IND
RT @USER: @USER هندو به مراتب کاپیتان تره نسبت به ون مشکل هندو اینه میره تو زمین کسکش بشین رو نیمکت,IND
"""یکی از دلائلی که دیگر مجری-های ورزشی تلویزیون خیلی دیده نشدند، سیطره-ای بود که عادل بر همه جا گسترانیده بود_بارها به مدیران صداوسیما در جلسات مختلف گفتم که برنامه۹۰ را با """"چندمجری"""" اداره کنید_نگذارید عادل! آش- رو باجاش ببره_نگذارید حسِ تبعیض میان مجری-ها تثبیت شود""",IND
@USER البته این «آدم الکی» رو در راستای برنامه هفته پیشم گفتم که اگه گوش بدی منظورم روشن تر میشه.,IND
RT @USER: این شهری ه که واقعن بخوای توش زندگی کنی؟ تصور کن یه عمر از دست این کثافتها فرار کردی و حالا بیشرف ترین و رذل ترینهاشون جمع ش…,GRP
کاش رییس جمهور محبوب شمام برای ناکارآمدی هفت ساله‌اش کاری میکرد ولی متاسفانه انقدر وقیح و طرفداران وقیح تر داره که زبانشون برای بقیه دراز @URL,IND
ای سگ برینه تو حلقتون که فقط جاج کردن بلدید ولی هیچی از حمایت کردن نمیدونید,IND
پستی هم زنگ زده میگه انعام ما رو بذارید کنار. یکی باید به من انعام بده ۴ سال جوونیمو حروم کردم توی دانشگاه کیری بین آدمای کیری.,GRP
RT @USER: @USER این فیکای کسکش چ بر سر ما ملت جقی آوردن :)))))))),OTH
داشتم موزیک ویدئوهایی که جایزه های ام تی وی رو بردن تماشا میکردم تا الان بگم که کُره ایا و فمنیسم به اون چیزی که ما به عنوان موسیقی می‌شناختیم گندی زدن که دیگه نمیشه جمعش کرد همینجور کثافت پشت کثافت =))))))),GRP
این سگ و گربه های خونگی چرا انقدر میخوابن؟ مثلا شما باید بیست و چهار ساعته مراقب گله باشین کون گشادا..,GRP
RT @USER: @USER @USER ریدم دهن خامنه ای کسکش,IND
در هنگامه-ای که:__حق-طلبی، تبلیغ علیه نظام ناکسان محسوب می-شود؛__و حق-گویی، اقدام علیه امنیتِ ظالمان و ناحقان تلقی می-شود؛__و عاصی سلاحی ندارد مگر کلام حق؛__و ظالم حرفی ندارد مگر تباهی و مگر ظلمت؛__عصیان در حقانیت، همان ضرورت و همان تکلیف است.__#رضا_پهلوی #ایران #اعتراضات_سراسری @URL,OTH
این اعداد و ادعاها اگر راست باشه دیگه دم زدن از حق الناس کشکه!  به نظرم قوه قضائیه باید ورود کنه به این ماجرا,OTH
@USER تاج ایران به اندازه کافی قهرمانی داره که زیر کثافت چین و روسیه نره و اینکه مرگ بر جفتشون اسپیل جون :)),GRP
@USER جدایی طلب نه! تروریست‌هایی که ۳۰نفر انسان بیگناه رو در اهواز ترور کردن! البته اینجور مواقع استانداردهاتو از کون به سر فرو میشه از بس که وقیحید!,OTH
@USER تا دم در مدرسه خودم رو کنترل کردم. ولی یکدفعه همه رو بردن از در تنگ پشتی ( در اصلی تازه داشتن ساخت و ساز می کردن) مثل گله گوسفند راه دادن تو مدرسه و چنان هیجانی بین بچه ها و مادرها تولید کردن که راهی جز گریه و زاری نبود!..آخه دهه 60 هیچ چیز مثل آدم انجام نمی شد!,GRP
@USER اره جاکش اینجا چقدر ریدیم بهش حتی خود متعصب های پرسپولیس هم میریدن بهش:)))),IND
از مخاطبان بویژه دوستان اعتدال و اصلاحات بخاطر توییت دیروز درباره #فوتبال_برجامی صمیمانه عذرمیخواهم. هدفم آزردن احساس پاک طبقه متوسط از طریق شوخی با برجام نبود. برجام برای همه ما گاو سامری مقدسی است که آینده فقط از طریق پرستش روزانه آن بدست می‌آید وکسی حق نقد وشوخی با آن را ندارد,OTH
@USER گربه دستش به گوشت نمی‌رسه میگه کمر درد دارم!  یکی نیست بگه آخه آشغلا مگه اصلا قدرت این کارا رو دارین زر میزنین,IND
@USER @USER خفه شو پدر سگ ولگرد,IND
@USER نخند گاو بیشعور، تو خیلی گه خوردی زر زدی، سگ پدر احمق اون‌هایی که بهشون تعرض شده دختر کسی نبودن اون جنده‌تر از توی مادرجنده دختر کسی بوده؟,IND
